stock_locate,tracking_number,timestamp,shares,cross_price,match_number,cross_type
5355,1,0 days 09:30:00.980338837,0,0,183153,0
2033,1,0 days 09:30:00.980376785,0,0,183155,0
2334,1,0 days 09:30:00.980419876,0,0,183156,0
7960,1,0 days 09:30:00.980495028,0,0,183157,0
5038,2,0 days 09:30:00.980607797,5046,21900,183186,0
3766,1,0 days 09:30:00.980721717,0,0,183190,0
563,2,0 days 09:30:00.980733522,3712,77800,183195,0
8427,1,0 days 09:30:00.980887936,2971,1819200,183199,0
2806,1,0 days 09:30:00.980959384,0,0,183202,0
7001,1,0 days 09:30:00.981008037,0,0,183203,0
1744,1,0 days 09:30:00.981102475,11899,136300,183218,0
6798,1,0 days 09:30:00.981107488,0,0,183219,0
8359,1,0 days 09:30:00.981296976,14899,151300,183235,0
800,3,0 days 09:30:00.981496064,2186,465900,183244,0
6889,1,0 days 09:30:00.981581245,0,0,183248,0
5593,1,0 days 09:30:00.981635282,13,173000,183249,0
1834,1,0 days 09:30:00.981658691,2559,448200,183252,0
6684,1,0 days 09:30:00.981697305,0,0,183269,0
8843,2,0 days 09:30:00.981823716,4542,77000,183284,0
5707,2,0 days 09:30:00.982040948,4276,874700,183291,0
1040,1,0 days 09:30:00.982110486,0,0,183294,0
6687,1,0 days 09:30:00.982185260,0,0,183296,0
1009,1,0 days 09:30:00.982261156,0,0,183297,0
8571,1,0 days 09:30:00.982325179,0,0,183312,0
1775,1,0 days 09:30:00.982353622,0,0,183313,0
7884,1,0 days 09:30:00.982419254,0,0,183327,0
4614,1,0 days 09:30:00.982467510,0,0,183328,0
6253,1,0 days 09:30:00.982542753,542,770600,183329,0
4620,1,0 days 09:30:00.982612921,0,0,183332,0
5605,1,0 days 09:30:00.982656996,0,0,183336,0
8358,2,0 days 09:30:00.982738221,495,443400,183339,0
8596,1,0 days 09:30:00.982798481,0,0,183342,0
3521,1,0 days 09:30:00.982870998,0,0,183344,0
7110,1,0 days 09:30:00.982915960,0,0,183345,0
1646,1,0 days 09:30:00.982969311,0,0,183347,0
1225,2,0 days 09:30:00.983076608,975,67600,183376,0
7552,1,0 days 09:30:00.983151820,6514,104800,183379,0
3194,1,0 days 09:30:00.983181398,0,0,183381,0
5253,3,0 days 09:30:00.983272988,1525,53500,183388,0
3495,2,0 days 09:30:00.983342956,92,552700,183392,0
7443,1,0 days 09:30:00.983389625,0,0,183395,0
5092,1,0 days 09:30:00.983438662,0,0,183396,0
7720,1,0 days 09:30:00.983505641,903,615100,183420,0
5971,1,0 days 09:30:00.983553951,0,0,183423,0
5761,1,0 days 09:30:00.983575628,0,0,183424,0
6898,1,0 days 09:30:00.983593914,0,0,183425,0
4346,2,0 days 09:30:00.983668846,7344,2550,183431,0
90,1,0 days 09:30:00.983756570,0,0,183434,0
6502,1,0 days 09:30:00.983800769,0,0,183438,0
2620,2,0 days 09:30:00.983839698,1,14900,183440,0
3859,1,0 days 09:30:00.983907387,131,387500,183443,0
1919,1,0 days 09:30:00.983960619,0,0,183447,0
2359,1,0 days 09:30:00.984004018,0,0,183450,0
5644,1,0 days 09:30:00.984023951,0,0,183465,0
350,1,0 days 09:30:00.984083567,0,0,183474,0
6184,1,0 days 09:30:00.984200086,2799,266900,183480,0
6163,1,0 days 09:30:00.984305476,0,0,183486,0
1864,1,0 days 09:30:00.984421004,0,0,183502,0
7082,1,0 days 09:30:00.984773600,0,0,183519,0
8497,1,0 days 09:30:00.984953649,0,0,183580,0
862,2,0 days 09:30:00.984974289,40449,1259300,183597,0
199,1,0 days 09:30:00.985145633,0,0,183615,0
1785,1,0 days 09:30:00.985561726,0,0,183626,0
3132,3,0 days 09:30:00.985816315,215,4320,183629,0
6375,1,0 days 09:30:00.985929183,333,157800,183632,0
6983,1,0 days 09:30:00.985978571,0,0,183635,0
4530,1,0 days 09:30:00.986015735,0,0,183636,0
2427,1,0 days 09:30:00.986062549,0,0,183637,0
8076,1,0 days 09:30:00.986094818,0,0,183638,0
1903,1,0 days 09:30:00.986158704,0,0,183639,0
3911,1,0 days 09:30:00.986227478,0,0,183655,0
3234,1,0 days 09:30:00.986276632,0,0,183656,0
3993,1,0 days 09:30:00.986309483,0,0,183672,0
6093,3,0 days 09:30:00.986457468,10680,267500,183675,0
6018,1,0 days 09:30:00.986552606,0,0,183678,0
2117,1,0 days 09:30:00.986646913,0,0,183679,0
6069,1,0 days 09:30:00.986702074,0,0,183680,0
169,1,0 days 09:30:00.986746342,11600,41500,183682,0
1487,1,0 days 09:30:00.986796595,0,0,183683,0
1787,1,0 days 09:30:00.986886055,0,0,183702,0
3466,1,0 days 09:30:00.986947694,0,0,183721,0
1046,1,0 days 09:30:00.986990056,0,0,183722,0
1346,2,0 days 09:30:00.987027342,5,103000,183724,0
8412,1,0 days 09:30:00.987107431,0,0,183727,0
4203,1,0 days 09:30:00.987179841,0,0,183728,0
1494,1,0 days 09:30:00.987331181,17537,21800,183733,0
7236,1,0 days 09:30:00.987548935,44232,44100,183767,0
92,1,0 days 09:30:00.987727669,11716,1192800,183771,0
220,1,0 days 09:30:00.987771255,0,0,183772,0
1846,1,0 days 09:30:00.987884446,0,0,183775,0
8415,1,0 days 09:30:00.987925102,0,0,183782,0
8752,2,0 days 09:30:00.988018451,2047,512500,183809,0
4941,1,0 days 09:30:00.988088542,0,0,183812,0
8893,1,0 days 09:30:00.988157781,0,0,183814,0
7042,1,0 days 09:30:00.988207765,0,0,183815,0
1569,1,0 days 09:30:00.988245859,100,225100,183816,0
2961,1,0 days 09:30:00.988319427,100,180100,183819,0
2007,1,0 days 09:30:00.988396062,229,1425100,183821,0
2818,1,0 days 09:30:00.988418836,1243,376800,183823,0
3356,1,0 days 09:30:00.988449251,0,0,183826,0
6570,1,0 days 09:30:00.988518388,0,0,183858,0
1969,1,0 days 09:30:00.988590207,0,0,183859,0
4228,1,0 days 09:30:00.988637504,0,0,183860,0
6702,1,0 days 09:30:00.988679586,0,0,183861,0
6666,1,0 days 09:30:00.988725269,0,0,183862,0
2853,1,0 days 09:30:00.988816143,3166,290400,183863,0
8103,1,0 days 09:30:00.988844865,0,0,183865,0
7933,1,0 days 09:30:00.988887238,0,0,183867,0
8032,2,0 days 09:30:00.988949153,450,104200,183883,0
7705,1,0 days 09:30:00.989008148,0,0,183902,0
2277,1,0 days 09:30:00.989052778,0,0,183903,0
6868,1,0 days 09:30:00.989143362,6649,115300,183904,0
1687,1,0 days 09:30:00.989217293,0,0,183907,0
601,2,0 days 09:30:00.989263671,1300,92500,183914,0
362,1,0 days 09:30:00.989304268,0,0,183915,0
4521,1,0 days 09:30:00.989359863,0,0,183927,0
469,1,0 days 09:30:00.989394367,0,0,183944,0
915,2,0 days 09:30:00.989577507,36380,70200,183947,0
5399,1,0 days 09:30:00.989701111,0,0,183964,0
813,1,0 days 09:30:00.989778747,69,134200,183981,0
2362,1,0 days 09:30:00.989824717,10179,46000,183984,0
7421,1,0 days 09:30:00.989835818,0,0,183985,0
8151,1,0 days 09:30:00.989897623,0,0,183988,0
1490,3,0 days 09:30:00.989994545,3222,183200,183994,0
2144,2,0 days 09:30:00.990093173,126,425500,184024,0
4789,1,0 days 09:30:00.990162187,0,0,184028,0
8018,1,0 days 09:30:00.990238460,219,18500,184029,0
4490,1,0 days 09:30:00.990248710,0,0,184030,0
1399,1,0 days 09:30:00.990287275,0,0,184036,0
7689,1,0 days 09:30:00.990332663,0,0,184037,0
1030,1,0 days 09:30:00.990364220,0,0,184038,0
1073,1,0 days 09:30:00.990407754,0,0,184043,0
5553,1,0 days 09:30:00.990472468,0,0,184062,0
6468,1,0 days 09:30:00.990523653,0,0,184068,0
6878,3,0 days 09:30:00.990636131,5595,162200,184074,0
6800,1,0 days 09:30:00.990654767,2,221800,184075,0
2403,1,0 days 09:30:00.990708818,0,0,184096,0
172,1,0 days 09:30:00.990774456,0,0,184108,0
7698,1,0 days 09:30:00.990853277,1606,409300,184110,0
3549,1,0 days 09:30:00.990896628,0,0,184113,0
6100,1,0 days 09:30:00.990936938,0,0,184121,0
3897,1,0 days 09:30:00.990996509,0,0,184134,0
478,1,0 days 09:30:00.991099625,1329,275700,184147,0
7417,9,0 days 09:30:00.991107409,5700,223000,184156,0
8355,1,0 days 09:30:00.991218683,0,0,184191,0
3855,1,0 days 09:30:00.991305854,0,0,184195,0
1169,1,0 days 09:30:00.991364683,0,0,184196,0
6931,1,0 days 09:30:00.991417022,0,0,184197,0
4549,1,0 days 09:30:00.991491155,4092,585600,184218,0
4481,1,0 days 09:30:00.991546034,0,0,184231,0
7497,1,0 days 09:30:00.991589039,0,0,184233,0
5520,1,0 days 09:30:00.991645464,0,0,184239,0
8396,1,0 days 09:30:00.991688657,501,262700,184247,0
1109,1,0 days 09:30:00.991734462,0,0,184268,0
3189,1,0 days 09:30:00.991784726,0,0,184274,0
7034,1,0 days 09:30:00.991860191,0,0,184282,0
1293,1,0 days 09:30:00.991942994,0,0,184313,0
2723,4,0 days 09:30:00.992013144,294,8101,184318,0
3270,1,0 days 09:30:00.992077034,0,0,184350,0
450,1,0 days 09:30:00.992089728,9364,377700,184351,0
8302,1,0 days 09:30:00.992271611,20339,912300,184380,0
3515,1,0 days 09:30:00.992456312,0,0,184385,0
5189,1,0 days 09:30:00.992509234,0,0,184389,0
22,1,0 days 09:30:00.992574240,0,0,184395,0
2316,1,0 days 09:30:00.992634174,14,61100,184419,0
101,3,0 days 09:30:00.992856506,9401,1705100,184424,0
521,2,0 days 09:30:00.992903009,397,17600,184426,0
6700,1,0 days 09:30:00.993002349,0,0,184461,0
1154,1,0 days 09:30:00.993129621,0,0,184464,0
179,1,0 days 09:30:00.993178053,0,0,184465,0
6410,1,0 days 09:30:00.993225215,0,0,184466,0
65,1,0 days 09:30:00.993301554,535,184400,184467,0
6978,1,0 days 09:30:00.993357998,0,0,184470,0
7261,1,0 days 09:30:00.993416901,0,0,184486,0
4660,1,0 days 09:30:00.993470793,480,269600,184502,0
8777,1,0 days 09:30:00.993476174,0,0,184503,0
6426,1,0 days 09:30:00.993538859,0,0,184508,0
4188,1,0 days 09:30:00.993590976,0,0,184509,0
4007,2,0 days 09:30:00.993688559,890,5173,184511,0
312,1,0 days 09:30:00.993757454,0,0,184530,0
1576,1,0 days 09:30:00.993819891,0,0,184539,0
1703,1,0 days 09:30:00.993903853,0,0,184546,0
7935,4,0 days 09:30:00.993916321,6643,8000,184550,0
6864,2,0 days 09:30:00.994036686,1673,144300,184572,0
7836,1,0 days 09:30:00.994139087,1193,147500,184587,0
3213,1,0 days 09:30:00.994200335,0,0,184600,0
5004,1,0 days 09:30:00.994251296,0,0,184609,0
4948,1,0 days 09:30:00.994305977,0,0,184610,0
7546,2,0 days 09:30:00.994389823,2584,24900,184624,0
1721,1,0 days 09:30:00.994482646,997,866500,184642,0
6819,1,0 days 09:30:00.994524147,0,0,184648,0
7577,1,0 days 09:30:00.994587230,87,230100,184661,0
257,1,0 days 09:30:00.994727683,6778,864400,184673,0
8554,3,0 days 09:30:00.995080507,32870,620000,184678,0
6138,1,0 days 09:30:00.995504415,0,0,184712,0
4016,1,0 days 09:30:00.995566275,22205,1103100,184713,0
7077,1,0 days 09:30:00.995753921,0,0,184716,0
1249,1,0 days 09:30:00.995902539,278,305600,184717,0
4610,2,0 days 09:30:00.996015299,3126,61700,184744,0
3847,1,0 days 09:30:00.996103588,2749,209200,184754,0
6369,2,0 days 09:30:00.996242701,4983,43300,184758,0
1552,1,0 days 09:30:00.996334838,0,0,184761,0
4479,1,0 days 09:30:00.996345769,0,0,184762,0
243,1,0 days 09:30:00.996388639,0,0,184763,0
80,1,0 days 09:30:00.996422746,0,0,184767,0
7378,1,0 days 09:30:00.996469713,0,0,184768,0
810,1,0 days 09:30:00.996535558,0,0,184769,0
5295,1,0 days 09:30:00.996599913,0,0,184792,0
2527,1,0 days 09:30:00.996665316,0,0,184801,0
2129,1,0 days 09:30:00.996721312,0,0,184802,0
5479,1,0 days 09:30:00.996768202,0,0,184804,0
7876,1,0 days 09:30:00.996834381,0,0,184806,0
6304,1,0 days 09:30:00.996875490,0,0,184807,0
4750,1,0 days 09:30:00.996902365,0,0,184808,0
6986,1,0 days 09:30:00.996940101,0,0,184809,0
8468,1,0 days 09:30:00.996977725,0,0,184811,0
2442,1,0 days 09:30:00.997011301,0,0,184812,0
1741,1,0 days 09:30:00.997053558,0,0,184813,0
7565,1,0 days 09:30:00.997132628,560,143900,184819,0
6165,1,0 days 09:30:00.997201456,0,0,184848,0
8523,1,0 days 09:30:00.997247966,0,0,184849,0
136,2,0 days 09:30:00.997255933,162,26700,184851,0
5453,1,0 days 09:30:00.997307996,0,0,184854,0
153,1,0 days 09:30:00.997386232,0,0,184856,0
908,1,0 days 09:30:00.997459720,0,0,184862,0
4235,1,0 days 09:30:00.997614432,215,163800,184889,0
2229,1,0 days 09:30:00.997637567,2982,2172100,184891,0
8093,1,0 days 09:30:00.997770285,0,0,184900,0
7072,1,0 days 09:30:00.997830564,150,655700,184927,0
5076,1,0 days 09:30:00.997905794,801,788100,184930,0
4182,1,0 days 09:30:00.997949541,0,0,184933,0
3607,1,0 days 09:30:00.998014581,0,0,184934,0
5918,1,0 days 09:30:00.998088685,1511,69200,184939,0
232,1,0 days 09:30:00.998154359,0,0,184958,0
8688,2,0 days 09:30:00.998221737,230,253100,184970,0
5017,1,0 days 09:30:00.998291021,0,0,184973,0
4084,1,0 days 09:30:00.998335839,0,0,184974,0
5397,2,0 days 09:30:00.998376283,5440,17300,184976,0
4703,2,0 days 09:30:00.998423577,667,1603900,184983,0
7409,1,0 days 09:30:00.998487940,0,0,184987,0
4999,1,0 days 09:30:00.998544628,0,0,185004,0
4494,1,0 days 09:30:00.998587569,0,0,185015,0
3042,2,0 days 09:30:00.998678918,792,693800,185018,0
1243,1,0 days 09:30:00.998756202,411,309000,185021,0
3678,1,0 days 09:30:00.998800227,0,0,185024,0
2636,1,0 days 09:30:00.998838125,0,0,185029,0
6155,1,0 days 09:30:00.998863077,0,0,185030,0
2697,1,0 days 09:30:00.998944472,0,0,185046,0
2933,1,0 days 09:30:00.998994271,0,0,185055,0
8098,1,0 days 09:30:00.999044889,0,0,185059,0
694,1,0 days 09:30:00.999080920,0,0,185060,0
8416,1,0 days 09:30:00.999201865,3955,252000,185061,0
8904,1,0 days 09:30:00.999249800,0,0,185067,0
5955,2,0 days 09:30:00.999296578,200,254400,185073,0
109,2,0 days 09:30:00.999491972,8510,1846300,185100,0
8642,1,0 days 09:30:00.999647908,0,0,185110,0
3230,2,0 days 09:30:00.999669909,2323,34800,185135,0
2174,1,0 days 09:30:00.999717476,0,0,185138,0
6210,1,0 days 09:30:00.999789223,0,0,185139,0
8115,1,0 days 09:30:00.999838892,0,0,185140,0
6537,1,0 days 09:30:00.999871633,0,0,185141,0
1200,2,0 days 09:30:00.999915172,8,127300,185143,0
8807,2,0 days 09:30:01.000009111,813,14000,185147,0
7733,1,0 days 09:30:01.000144353,0,0,185181,0
1793,1,0 days 09:30:01.000252171,12646,621500,185190,0
1010,1,0 days 09:30:01.000424077,0,0,185222,0
1825,1,0 days 09:30:01.000551360,199,1949800,185232,0
474,1,0 days 09:30:01.000583400,0,0,185233,0
6451,1,0 days 09:30:01.000711421,0,0,185236,0
6796,1,0 days 09:30:01.000809289,0,0,185237,0
4743,1,0 days 09:30:01.000883504,0,0,185239,0
5763,1,0 days 09:30:01.000977995,0,0,185262,0
4889,1,0 days 09:30:01.001022581,0,0,185263,0
697,1,0 days 09:30:01.001120207,0,0,185271,0
2260,1,0 days 09:30:01.001196362,102,30300,185273,0
6094,1,0 days 09:30:01.001234461,0,0,185276,0
2319,1,0 days 09:30:01.001268506,0,0,185279,0
4313,1,0 days 09:30:01.001356632,0,0,185280,0
4947,1,0 days 09:30:01.001441428,0,0,185282,0
7568,1,0 days 09:30:01.001524517,9,310000,185293,0
2354,1,0 days 09:30:01.001588917,0,0,185308,0
2862,2,0 days 09:30:01.001867908,1,184500,185317,0
7202,1,0 days 09:30:01.001970299,58364,71400,185321,0
769,1,0 days 09:30:01.002204778,0,0,185353,0
3568,1,0 days 09:30:01.002365463,0,0,185355,0
1623,1,0 days 09:30:01.002457135,4774,648900,185357,0
3974,1,0 days 09:30:01.002571205,0,0,185360,0
4631,1,0 days 09:30:01.002649192,0,0,185361,0
6106,2,0 days 09:30:01.002746061,6188,61600,185363,0
8163,1,0 days 09:30:01.002836445,0,0,185376,0
6283,1,0 days 09:30:01.002936468,146,1433400,185378,0
6421,1,0 days 09:30:01.003035007,0,0,185401,0
5154,5,0 days 09:30:01.003109664,44372,6200,185406,0
1376,1,0 days 09:30:01.003223391,0,0,185410,0
7389,1,0 days 09:30:01.003300146,0,0,185411,0
8567,1,0 days 09:30:01.003498333,9239,221400,185413,0
5185,1,0 days 09:30:01.003696900,0,0,185426,0
7756,4,0 days 09:30:01.003765437,10244,72700,185430,0
287,3,0 days 09:30:01.003901325,39,102200,185454,0
3895,1,0 days 09:30:01.003974764,10,187900,185458,0
4168,1,0 days 09:30:01.004074870,5417,188300,185462,0
8440,1,0 days 09:30:01.004157094,0,0,185465,0
2663,1,0 days 09:30:01.004209798,0,0,185466,0
5349,1,0 days 09:30:01.004256597,0,0,185467,0
8329,1,0 days 09:30:01.004271645,0,0,185468,0
8611,1,0 days 09:30:01.004303453,0,0,185469,0
4868,1,0 days 09:30:01.004355645,0,0,185471,0
2716,1,0 days 09:30:01.004394372,0,0,185472,0
4031,1,0 days 09:30:01.004453103,1394,556700,185473,0
5245,1,0 days 09:30:01.004498566,0,0,185476,0
5780,1,0 days 09:30:01.004577903,0,0,185480,0
5013,3,0 days 09:30:01.004645353,6248,17300,185492,0
1452,1,0 days 09:30:01.004697943,0,0,185495,0
2957,1,0 days 09:30:01.004738142,0,0,185496,0
6196,1,0 days 09:30:01.004781288,0,0,185497,0
3942,1,0 days 09:30:01.004811454,0,0,185498,0
1994,3,0 days 09:30:01.004905137,752,10900,185501,0
4708,1,0 days 09:30:01.004980181,0,0,185524,0
2941,1,0 days 09:30:01.005023680,0,0,185526,0
7855,1,0 days 09:30:01.005112610,638,405400,185527,0
3437,1,0 days 09:30:01.005215395,0,0,185531,0
2927,1,0 days 09:30:01.005244904,145,249800,185532,0
2971,1,0 days 09:30:01.005312313,0,0,185535,0
8059,6,0 days 09:30:01.005415944,658,6900,185545,0
7007,1,0 days 09:30:01.005485592,0,0,185556,0
4582,1,0 days 09:30:01.005545574,0,0,185557,0
4820,1,0 days 09:30:01.005603193,0,0,185559,0
3131,1,0 days 09:30:01.005628749,0,0,185560,0
4860,1,0 days 09:30:01.005661114,0,0,185561,0
6605,1,0 days 09:30:01.005740984,519,342400,185582,0
728,1,0 days 09:30:01.005812301,0,0,185585,0
3907,1,0 days 09:30:01.005882164,0,0,185586,0
456,1,0 days 09:30:01.005943669,0,0,185587,0
705,1,0 days 09:30:01.005979974,0,0,185588,0
3225,1,0 days 09:30:01.006017750,0,0,185589,0
4736,1,0 days 09:30:01.006060896,0,0,185592,0
8680,1,0 days 09:30:01.006155296,3244,712800,185593,0
7097,1,0 days 09:30:01.006181581,2032,658500,185597,0
5727,1,0 days 09:30:01.006202055,0,0,185607,0
1282,1,0 days 09:30:01.006287544,1579,490700,185611,0
6807,1,0 days 09:30:01.006373945,1314,505800,185614,0
1551,1,0 days 09:30:01.006430099,0,0,185637,0
2377,1,0 days 09:30:01.006495813,0,0,185638,0
184,1,0 days 09:30:01.006556531,1,149300,185648,0
6297,1,0 days 09:30:01.006618181,0,0,185651,0
6030,2,0 days 09:30:01.006649381,20,27500,185653,0
1647,1,0 days 09:30:01.006677740,0,0,185656,0
6850,1,0 days 09:30:01.006732030,0,0,185664,0
1315,3,0 days 09:30:01.006860955,5514,47200,185677,0
8265,1,0 days 09:30:01.006958987,0,0,185681,0
124,2,0 days 09:30:01.007033987,2029,19900,185683,0
53,2,0 days 09:30:01.007084730,292,259400,185699,0
3438,1,0 days 09:30:01.007138327,635,32000,185710,0
8745,1,0 days 09:30:01.007236318,0,0,185713,0
5220,1,0 days 09:30:01.007309729,0,0,185714,0
7809,1,0 days 09:30:01.007378788,223,459100,185717,0
4519,1,0 days 09:30:01.007434323,0,0,185724,0
944,1,0 days 09:30:01.007476880,164,451000,185725,0
6041,1,0 days 09:30:01.007486049,0,0,185726,0
5082,1,0 days 09:30:01.007562962,1290,785000,185729,0
7771,1,0 days 09:30:01.007622488,0,0,185736,0
4433,1,0 days 09:30:01.007692134,232,1864500,185737,0
5848,1,0 days 09:30:01.007746300,0,0,185751,0
2178,1,0 days 09:30:01.007788433,0,0,185761,0
7971,1,0 days 09:30:01.007829271,0,0,185762,0
4317,1,0 days 09:30:01.007865070,0,0,185763,0
8185,1,0 days 09:30:01.007872839,0,0,185764,0
1580,1,0 days 09:30:01.007936932,0,0,185765,0
1281,1,0 days 09:30:01.007997032,0,0,185766,0
3051,1,0 days 09:30:01.008052238,0,0,185773,0
1633,1,0 days 09:30:01.008113427,0,0,185774,0
2340,1,0 days 09:30:01.008166604,0,0,185775,0
1638,1,0 days 09:30:01.008219201,0,0,185780,0
3944,1,0 days 09:30:01.008264222,118,269300,185781,0
196,1,0 days 09:30:01.008320825,0,0,185784,0
7106,2,0 days 09:30:01.008333626,340,54800,185786,0
4260,1,0 days 09:30:01.008363792,0,0,185798,0
4565,1,0 days 09:30:01.008418020,0,0,185806,0
2540,1,0 days 09:30:01.008473336,120,38400,185811,0
1885,1,0 days 09:30:01.008602534,17387,136200,185821,0
341,1,0 days 09:30:01.008667725,0,0,185824,0
6656,2,0 days 09:30:01.008719759,4106,8815,185826,0
5119,2,0 days 09:30:01.008847972,2361,433800,185835,0
3391,3,0 days 09:30:01.008959149,2236,100100,185861,0
1165,1,0 days 09:30:01.009037594,0,0,185871,0
4353,1,0 days 09:30:01.009090178,7534,9969,185873,0
7622,1,0 days 09:30:01.009092404,0,0,185874,0
8500,1,0 days 09:30:01.009175327,0,0,185877,0
2490,1,0 days 09:30:01.009235910,0,0,185878,0
1654,1,0 days 09:30:01.009300683,0,0,185883,0
1547,1,0 days 09:30:01.009345756,0,0,185884,0
5549,3,0 days 09:30:01.009503476,32469,26000,185888,0
4579,2,0 days 09:30:01.009617165,1,77500,185921,0
2219,1,0 days 09:30:01.009700478,1000,23700,185927,0
5020,1,0 days 09:30:01.009768637,0,0,185930,0
7671,1,0 days 09:30:01.009808395,0,0,185935,0
2075,1,0 days 09:30:01.009885703,241,331600,185936,0
6719,1,0 days 09:30:01.009935185,2962,1213200,185939,0
5839,1,0 days 09:30:01.009978823,0,0,185940,0
7488,3,0 days 09:30:01.010340754,29972,33600,185975,0
4268,1,0 days 09:30:01.010485698,0,0,185978,0
1014,1,0 days 09:30:01.010541168,0,0,185979,0
6104,7,0 days 09:30:01.011129059,42358,1367000,186017,0
6330,1,0 days 09:30:01.011167299,0,0,186019,0
5692,1,0 days 09:30:01.011540227,0,0,186055,0
5404,2,0 days 09:30:01.011821040,117,88300,186065,0
7700,2,0 days 09:30:01.012005179,928,387300,186069,0
2287,1,0 days 09:30:01.012076175,0,0,186072,0
8503,1,0 days 09:30:01.012100472,732,25400,186073,0
2458,1,0 days 09:30:01.012110233,0,0,186074,0
1644,3,0 days 09:30:01.012225085,100,259400,186080,0
3462,3,0 days 09:30:01.012364373,32510,150000,186085,0
4529,1,0 days 09:30:01.012465408,0,0,186088,0
3554,1,0 days 09:30:01.012517739,0,0,186091,0
3009,1,0 days 09:30:01.012583497,0,0,186115,0
4853,10,0 days 09:30:01.012735297,3209,472500,186133,0
2494,1,0 days 09:30:01.012762695,0,0,186135,0
2240,2,0 days 09:30:01.012970569,727,52600,186138,0
7694,2,0 days 09:30:01.013106892,162,17000,186142,0
3209,1,0 days 09:30:01.013182116,430,647100,186146,0
8020,1,0 days 09:30:01.013259196,0,0,186150,0
2052,1,0 days 09:30:01.013299192,0,0,186151,0
528,1,0 days 09:30:01.013326922,0,0,186152,0
3875,1,0 days 09:30:01.013357962,0,0,186153,0
4826,1,0 days 09:30:01.013457051,675,193800,186158,0
1140,1,0 days 09:30:01.013516764,0,0,186161,0
6143,1,0 days 09:30:01.013593694,110,39600,186170,0
3935,1,0 days 09:30:01.013646572,0,0,186187,0
875,1,0 days 09:30:01.013688203,0,0,186197,0
8890,1,0 days 09:30:01.013722676,0,0,186198,0
8541,1,0 days 09:30:01.013777470,0,0,186202,0
1157,1,0 days 09:30:01.013820566,0,0,186203,0
4269,1,0 days 09:30:01.013846136,0,0,186204,0
2703,2,0 days 09:30:01.013913179,169,38300,186206,0
1159,1,0 days 09:30:01.013980645,0,0,186209,0
8128,1,0 days 09:30:01.014034243,0,0,186210,0
7932,1,0 days 09:30:01.014092122,0,0,186211,0
1283,1,0 days 09:30:01.014158403,0,0,186212,0
1572,1,0 days 09:30:01.014217575,0,0,186213,0
3403,1,0 days 09:30:01.014269756,0,0,186214,0
1735,1,0 days 09:30:01.014327455,2329,517200,186215,0
